-88,11,44,-1,-1,0,-91,11,44,0,-1,0,-91,9,43,0,0,0,-77,-18,63,-8,-1,-1,-80,-16,62,-8,-2,-2,-85,-19,61,-6,-2,-2,-91,4,51,-2,2,0,-83,5,55,-2,1,0,-81,5,55,-2,2,1,2
-89,10,42,-1,-1,-2,-89,9,41,-1,-1,-1,-87,11,42,-2,-1,0,-77,-17,61,-6,-2,-1,-78,-15,60,-6,-2,0,-83,-15,58,-8,-2,0,-79,1,54,-3,2,2,-82,4,55,-3,2,2,-81,14,50,-2,3,1,2
-87,-16,38,0,0,0,-86,-17,40,0,0,-1,-85,-18,40,0,0,-1,-94,11,51,-9,-3,-2,-88,10,51,-8,-2,-2,-82,11,50,-8,-1,-1,-74,31,53,-4,1,0,-73,31,49,-3,1,0,-75,28,58,-4,1,0,4
-87,-15,37,-1,0,-1,-87,-15,38,-1,0,-1,-88,-15,38,0,0,-1,-92,6,48,-7,-2,0,-90,11,47,-5,-3,0,-87,12,49,-7,-4,0,-84,13,57,-1,0,1,-80,15,50,0,1,1,-79,18,51,1,0,1,4
-81,-21,54,0,0,-1,-80,-22,54,0,0,-1,-80,-20,56,0,0,0,-99,6,32,-6,-4,0,-97,7,31,-6,-3,0,-97,8,28,-7,-3,0,-84,16,51,0,0,0,-84,17,51,0,0,1,-84,17,50,0,0,1,4
-89,9,47,-2,0,-1,-87,7,46,-1,0,0,-86,6,45,-1,0,0,-81,-12,60,-6,-3,0,-82,-13,58,-6,-2,0,-87,-12,59,-7,-2,0,-92,4,53,-2,3,2,-90,5,53,-2,2,2,-86,8,53,-3,2,1,2
-93,0,27,0,-2,-1,-93,4,24,-1,-2,0,-92,2,24,-2,-1,0,-63,-12,76,-7,-2,0,-66,-11,77,-8,-2,0,-65,-13,76,-8,-1,0,-63,15,72,-4,3,1,-61,14,68,-4,3,1,-65,17,71,-3,2,1,1
-87,8,44,0,0,0,-88,7,44,-2,-1,-1,-88,9,44,-2,-1,-1,-83,-13,59,-8,-2,0,-78,-16,56,-7,-3,-1,-79,-12,57,-7,-3,0,-87,7,59,-3,2,2,-84,9,64,-3,2,1,-81,14,58,-3,2,2,2
-90,8,45,-1,0,-1,-87,8,44,-1,0,-1,-85,8,44,0,0,-1,-80,-17,61,-5,-2,0,-81,-14,62,-7,-3,0,-78,-19,63,-8,-3,0,-83,9,65,-2,3,1,-82,5,63,-2,2,2,-83,0,56,-3,2,2,2
-93,1,28,-1,0,0,-90,0,29,-1,0,0,-91,1,28,-1,0,0,-63,-13,77,-8,-3,0,-64,-13,77,-8,-2,-1,-66,-18,77,-7,-2,0,-60,14,76,-4,3,1,-68,16,76,-3,2,2,-69,17,69,-3,2,2,1
