-95,4,30,0,-2,1,-94,2,31,0,-2,2,-98,0,26,1,-2,3,-64,-14,89,-8,15,-1,-60,-18,87,-8,15,-1,-62,-14,88,-8,15,-1,-71,2,70,1,6,-17,-70,6,66,0,6,-17,-67,10,68,2,5,-18,1
-89,6,26,-25,-6,2,-85,4,24,-26,-6,4,-86,5,20,-28,-5,4,-69,-11,69,-26,4,16,-71,-8,70,-27,4,16,-70,-10,70,-28,3,17,-71,15,65,-27,7,20,-71,20,69,-27,7,20,-72,20,70,-26,8,21,1
-70,-3,23,1,10,1,-70,-1,24,0,10,1,-70,-5,17,0,10,1,-49,2,52,4,-1,-6,-50,-1,55,4,-1,-7,-53,-1,55,6,-1,-7,-56,19,44,19,3,-12,-53,21,46,19,3,-12,-48,19,44,18,2,-12,1
-91,0,12,-3,0,0,-95,-2,17,-2,0,-1,-95,-4,17,-2,0,-2,-67,-11,78,-6,-1,0,-64,-12,79,-5,-1,0,-65,-17,79,-6,-1,0,-66,18,77,-2,3,2,-63,16,78,-2,4,2,-64,10,76,-2,4,2,2
-93,15,27,25,-14,-3,-92,11,25,25,-13,-3,-98,16,27,26,-13,-4,-61,-16,66,1,-3,-8,-61,-14,67,1,-3,-7,-65,-11,67,0,-3,-7,-51,9,72,-4,6,-1,-50,8,68,-5,6,-1,-51,7,68,-4,7,-2,1
-91,-6,12,8,8,-2,-90,-11,10,8,9,-2,-89,-11,4,8,9,-2,-59,-8,84,3,-8,-14,-59,-10,83,3,-7,-14,-58,-9,82,2,-7,-14,-75,4,107,-3,-39,-6,-72,10,104,-4,-39,-6,-72,10,104,-4,-39,-7,1
-87,9,15,4,-2,2,-89,7,16,5,-3,3,-86,7,17,8,-3,2,-83,-20,91,-16,-1,-6,-79,-23,90,-17,-2,-7,-79,-19,92,-17,-2,-6,-86,37,103,-7,-8,4,-83,34,105,-7,-8,5,-80,24,102,-7,-8,5,1
-63,11,7,14,-10,-11,-65,12,4,15,-9,-11,-66,12,5,16,-9,-10,-43,-4,40,13,-21,-14,-46,-3,40,14,-21,-14,-46,0,40,14,-21,-14,-27,12,54,3,-3,-18,-18,13,55,3,-4,-18,-16,16,54,3,-3,-19,1
-91,1,10,-2,0,-1,-93,1,14,-2,0,0,-96,4,18,-1,0,0,-58,-10,86,-8,-3,0,-60,-11,86,-8,-3,0,-61,-10,85,-8,-3,0,-57,17,80,-3,3,3,-63,15,76,-4,3,2,-67,16,75,-5,3,2,2
-88,0,24,6,0,-2,-84,1,22,8,0,-2,-82,3,17,7,0,-2,-59,-14,72,-1,1,-4,-61,-12,72,0,1,-3,-63,-13,71,0,1,-2,-60,17,58,15,0,-5,-62,17,57,15,-1,-5,-63,19,58,15,0,-5,1
-82,-11,14,38,-11,-5,-81,-4,13,38,-11,-5,-83,0,8,38,-11,-5,-52,-10,80,17,-2,-30,-51,-11,82,16,-1,-30,-48,-10,82,16,-1,-30,-52,17,83,23,-7,-28,-55,19,82,23,-7,-28,-56,17,77,23,-7,-28,1
-79,12,6,58,3,0,-80,12,5,58,3,0,-81,11,9,58,2,0,-48,-13,66,27,-9,-41,-47,-13,67,28,-9,-42,-50,-12,67,27,-9,-42,-45,8,65,30,-5,-34,-43,9,66,29,-5,-35,-39,8,60,28,-4,-34,1
-93,4,10,-3,-6,0,-91,2,13,-3,-5,0,-92,2,12,-3,-5,0,-60,-13,77,-9,0,2,-58,-18,76,-9,0,2,-59,-19,78,-10,0,1,-66,14,79,-4,3,3,-65,12,71,-3,2,2,-61,15,74,-2,2,1,2
-93,2,12,0,4,-1,-94,3,13,-1,4,-1,-96,2,12,-2,3,-1,-57,-10,80,-8,-5,-1,-57,-11,81,-6,-5,0,-60,-12,83,-6,-5,0,-68,18,77,-4,0,2,-65,17,75,-2,0,3,-60,13,76,-2,0,2,2
-93,7,13,0,-4,0,-94,6,12,0,-4,-1,-95,3,12,0,-5,-3,-65,-8,81,-6,-2,-1,-62,-13,82,-8,-2,-1,-63,-16,81,-8,-2,0,-66,4,83,-3,1,3,-68,10,85,-2,1,3,-71,11,79,-2,2,1,2
-95,-1,7,2,-2,0,-92,2,6,3,-3,0,-92,4,6,3,-2,-1,-52,-9,84,-4,-1,-3,-50,-6,84,-4,-1,-4,-48,-5,85,-2,-1,-4,-57,12,84,0,2,-2,-54,10,77,0,3,-1,-54,13,79,-1,3,0,2
-96,-11,23,6,-22,3,-97,-8,17,4,-23,3,-94,-10,23,4,-24,3,-49,-9,68,-4,6,-2,-51,-10,70,-3,5,-2,-58,-11,70,-4,6,-2,-47,14,63,-1,7,1,-51,20,62,-1,8,1,-49,20,61,0,7,1,1
-83,7,3,-11,9,0,-84,3,6,-12,9,0,-85,5,8,-12,10,0,-39,-18,91,7,23,9,-40,-21,91,7,23,8,-46,-12,91,9,22,9,-87,12,69,12,17,8,-84,15,73,12,17,7,-83,18,73,13,16,7,1
-97,-10,8,-3,2,-1,-96,-11,11,-1,3,0,-94,-9,10,-2,3,0,-57,8,91,-6,-9,1,-58,6,89,-6,-9,1,-56,5,88,-6,-9,1,-56,11,85,-3,-12,4,-54,14,87,-4,-10,4,-56,14,86,-5,-8,4,1
-87,-14,7,74,-6,-12,-86,-13,8,74,-6,-13,-83,-13,9,74,-7,-14,-87,-30,85,36,2,-45,-86,-34,85,38,2,-46,-88,-37,86,38,0,-46,-66,21,63,51,-10,-57,-65,16,61,51,-10,-57,-61,13,61,51,-9,-56,1
-79,0,20,-4,-3,-2,-78,2,18,-5,-3,-3,-81,0,22,-4,-4,-3,-59,-5,68,-12,1,3,-63,-4,68,-13,1,2,-63,-6,68,-12,1,2,-61,9,72,-16,7,15,-60,10,73,-16,7,15,-60,11,74,-17,7,15,1
-95,0,12,-2,-2,-1,-97,-2,9,-1,-2,-1,-94,-1,14,0,-1,0,-56,-8,84,-7,-3,0,-62,-6,84,-7,-3,0,-63,-10,85,-7,-2,0,-63,18,80,-3,3,2,-57,24,81,-3,2,1,-58,17,80,-4,3,2,2
-96,0,9,0,-2,-1,-92,2,12,0,-1,-2,-93,2,14,0,-2,-1,-57,-11,86,-7,-1,0,-58,-14,85,-6,-2,0,-62,-11,84,-6,-2,0,-56,10,83,-4,2,3,-57,13,84,-4,2,3,-60,9,84,-3,2,4,2
-91,5,20,0,0,0,-93,1,21,0,-1,-1,-93,0,22,-1,0,-2,-65,-14,79,-7,-2,0,-69,-12,79,-7,-2,0,-70,-17,81,-9,-2,0,-70,16,78,-3,1,0,-70,19,76,-3,1,0,-69,25,78,-3,1,0,2
-97,-4,14,-1,0,0,-91,2,15,0,0,0,-90,3,19,-1,0,0,-57,-16,82,-8,-2,0,-59,-12,85,-8,-3,0,-62,-11,84,-7,-3,0,-56,15,82,-4,3,1,-60,11,82,-3,3,2,-62,13,75,-3,3,3,2
-106,2,17,11,-21,-3,-106,5,16,11,-21,-2,-102,3,12,10,-20,-2,-48,-7,80,-14,-3,9,-50,-4,80,-14,-3,9,-55,-3,80,-13,-3,9,-49,18,75,-5,8,11,-53,21,70,-4,8,11,-56,20,70,-5,8,10,1
-90,3,19,-1,0,-1,-92,0,20,-1,0,-1,-91,0,19,-1,0,-1,-58,-11,87,-8,-3,0,-59,-11,85,-7,-3,0,-61,-12,84,-7,-2,-1,-60,15,82,-2,4,2,-60,18,79,-3,3,2,-62,18,78,-2,2,2,2
-95,8,7,-21,11,2,-94,8,7,-20,10,3,-92,7,5,-20,8,3,-50,-25,94,-24,-4,3,-54,-28,97,-23,-4,4,-56,-32,98,-22,-5,4,-74,20,104,-9,0,9,-78,17,107,-11,0,9,-77,16,107,-12,0,9,1
-89,0,16,-1,0,0,-91,0,17,-1,0,-1,-94,0,19,-2,0,0,-65,-17,79,-9,-1,-1,-69,-18,81,-9,-2,-1,-66,-14,81,-8,-2,-1,-66,15,76,-3,4,2,-67,13,75,-3,4,1,-68,12,72,-4,4,1,2
-100,8,10,-10,1,1,-96,7,13,-11,1,1,-95,1,9,-10,2,2,-85,-22,94,-23,-16,5,-83,-19,96,-23,-16,4,-81,-16,98,-22,-17,4,-72,17,87,-17,-14,13,-71,12,84,-17,-13,13,-73,14,82,-15,-13,13,1
-93,2,12,0,3,-1,-94,1,12,-1,4,-1,-96,2,14,-1,3,-1,-60,-9,81,-7,-3,0,-59,-10,79,-7,-3,0,-59,-14,79,-7,-3,0,-64,7,83,-3,1,4,-62,8,77,-3,1,4,-64,12,76,-3,0,4,2
-100,0,31,-19,-12,3,-105,3,29,-20,-12,3,-107,7,29,-21,-12,3,-75,-7,75,-24,-9,18,-73,-5,73,-24,-8,19,-68,-7,75,-26,-9,18,-60,16,68,-22,17,21,-58,13,66,-22,17,21,-55,11,69,-22,18,21,1
-91,2,15,0,2,0,-91,4,18,0,1,0,-91,3,21,0,0,0,-57,-15,84,-7,-3,-2,-58,-14,84,-8,-3,-2,-58,-12,84,-9,-3,-1,-56,16,76,-3,2,2,-60,19,78,-2,2,1,-60,18,78,-3,3,1,2
-94,11,28,10,4,-3,-93,9,31,9,3,-4,-92,8,31,10,3,-4,-84,-10,67,-3,7,-10,-86,-14,68,-4,8,-11,-86,-13,70,-6,8,-12,-109,11,75,20,15,-1,-109,10,72,20,15,-1,-108,11,73,21,14,0,1
-87,19,18,2,0,0,-86,18,19,2,0,0,-86,19,19,3,0,0,-79,-25,87,-15,-4,-7,-77,-26,87,-15,-4,-7,-81,-26,86,-14,-5,-7,-92,13,89,6,-3,12,-90,12,86,7,-3,12,-92,13,86,5,-1,12,1
-112,-2,32,-15,16,2,-118,-5,27,-15,16,2,-118,-4,25,-17,16,2,-54,1,56,-32,-15,25,-51,-1,56,-32,-14,25,-54,1,57,-34,-15,25,-78,29,66,-33,42,63,-76,28,63,-34,42,62,-71,26,68,-34,41,62,1
-149,-10,0,-11,-9,5,-148,-11,1,-13,-9,4,-151,-8,3,-13,-8,4,-85,-23,106,-8,-18,-3,-84,-22,107,-9,-18,-3,-81,-24,106,-7,-17,-2,-81,24,83,0,-13,-1,-82,25,88,1,-13,-1,-82,22,87,1,-12,-1,1
-94,5,10,-2,0,0,-97,4,11,-1,0,0,-93,1,11,0,0,0,-64,-15,83,-6,-2,0,-66,-16,83,-7,-2,0,-61,-17,83,-7,-3,0,-65,18,79,-4,2,2,-62,15,81,-4,1,2,-63,13,83,-3,1,1,2
-91,1,11,-1,2,-1,-93,0,13,-1,2,-1,-94,0,9,-1,2,0,-58,-12,88,-6,-3,-1,-59,-14,87,-7,-3,-1,-58,-16,85,-8,-3,-1,-58,29,79,-2,4,2,-58,24,79,-2,3,1,-56,16,81,-2,2,2,2
-121,5,23,19,-9,2,-122,5,23,19,-9,2,-122,5,23,20,-10,3,-99,-13,104,-7,9,-13,-100,-15,101,-6,9,-12,-98,-13,100,-6,9,-11,-71,32,107,-1,-9,-10,-78,30,102,-1,-9,-9,-79,27,97,-1,-9,-8,1
-99,5,8,30,12,-7,-106,3,10,29,13,-7,-106,1,12,29,14,-7,-87,-9,74,18,30,-14,-87,-13,72,18,30,-15,-88,-12,71,16,30,-15,-106,27,110,15,5,-10,-103,29,104,14,4,-10,-104,31,104,13,4,-10,1
-64,8,3,22,-17,0,-65,6,0,22,-16,0,-63,5,1,21,-16,-2,-25,-4,48,-2,-14,-13,-22,-3,48,-1,-13,-13,-25,-2,50,-3,-13,-14,-60,5,91,0,17,8,-63,3,88,0,19,7,-60,0,86,-1,19,7,1
-92,7,13,-3,0,0,-89,7,13,-2,0,1,-93,4,10,-3,0,0,-63,-13,82,-8,-4,0,-61,-12,82,-7,-4,0,-51,-9,83,-8,-5,0,-68,12,73,-3,1,4,-66,10,74,-3,1,4,-67,9,79,-3,1,3,2
